,IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
17577,False,F,26,Single,Other
17578,False,F,26,Single,Other
17579,True,M,29,Single,Sales
17580,True,M,29,Single,Sales
17581,False,M,29,Single,Sales
17582,False,M,53,Married,Professional
17583,False,M,53,Married,Professional
17584,False,M,53,Married,Professional
17585,False,M,53,Married,Professional
17586,False,M,53,Married,Professional
17587,False,M,33,Married,Professional
17588,False,M,33,Married,Professional
17589,False,F,35,Single,Professional
17590,False,F,35,Single,Professional
17591,False,F,49,Unspecified,Hospitality
17592,False,F,49,Unspecified,Hospitality
17593,False,F,49,Unspecified,Hospitality
17594,True,F,37,Unspecified,Hospitality
17595,False,F,37,Unspecified,Hospitality
17596,False,F,37,Unspecified,Hospitality
17597,False,F,27,Single,Professional
17598,False,F,27,Single,Professional
17599,False,F,27,Single,Professional
17600,False,F,27,Single,Professional
17601,False,M,59,Unspecified,Other
17602,False,M,59,Unspecified,Other
17603,False,M,59,Unspecified,Other
17604,False,M,59,Unspecified,Other
17605,False,M,59,Unspecified,Other
17606,False,M,27,Married,Sales
17607,False,M,27,Married,Sales
17608,False,M,27,Married,Sales
17609,False,M,27,Married,Sales
17610,False,F,49,Married,Other
17611,False,F,49,Married,Other
17612,False,F,49,Married,Other
17613,False,F,49,Married,Other
17614,False,F,49,Married,Other
17615,True,M,36,Married,Other
17616,False,M,36,Married,Other
17617,False,M,39,Married,Other
17618,False,M,39,Married,Other
17619,False,M,39,Married,Other
17620,True,M,38,Married,Sales
17621,False,M,38,Married,Sales
17622,False,F,29,Single,Other
17623,False,F,29,Single,Other
17624,False,F,29,Single,Other
17625,False,F,29,Single,Other
17626,False,F,29,Single,Other
17627,False,F,29,Single,Other
17628,False,F,25,Married,Executive
17629,False,F,25,Married,Executive
17630,False,M,34,Single,Trades
17631,False,M,34,Single,Trades
17632,False,M,34,Single,Trades
17633,False,M,34,Single,Trades
17634,False,F,33,Married,Retail
17635,False,F,33,Married,Retail
17636,False,F,33,Married,Retail
17637,False,M,43,Unspecified,Other
17638,False,M,43,Unspecified,Other
17639,False,M,43,Unspecified,Other
17640,False,M,43,Unspecified,Other
17641,False,M,43,Unspecified,Other
17642,False,F,27,Single,Other
17643,False,F,27,Single,Other
17644,False,F,27,Single,Other
17645,False,M,55,Unspecified,Other
17646,False,M,55,Unspecified,Other
17647,False,M,55,Unspecified,Other
17648,False,M,55,Unspecified,Other
17649,False,M,55,Unspecified,Other
17650,False,F,44,Married,Professional
17651,False,F,44,Married,Professional
17652,False,F,36,Married,Executive
17653,False,F,36,Married,Executive
17654,True,F,36,Married,Executive
17655,False,F,36,Married,Executive
17656,False,F,18,Single,Student
17657,False,F,18,Single,Student
17658,False,F,30,Unspecified,Professional
17659,False,F,30,Unspecified,Professional
17660,False,F,30,Unspecified,Professional
17661,False,F,28,Single,Other
17662,False,F,28,Single,Other
17663,False,F,22,Single,Student
17664,False,F,22,Single,Student
17665,False,M,23,Single,Trades
17666,True,M,23,Single,Trades
17667,False,M,54,Married,Retired
17668,False,M,54,Married,Retired
17669,False,M,54,Married,Retired
17670,False,M,54,Married,Retired
17671,False,M,54,Married,Retired
17672,True,F,24,Married,Retail
17673,False,F,24,Married,Retail
17674,False,F,24,Married,Retail
17675,False,F,24,Married,Retail
17676,False,F,24,Married,Retail
17677,False,F,24,Married,Retail
17678,False,F,24,Married,Retail
17679,False,F,18,Single,Professional
17680,False,F,18,Single,Professional
17681,False,M,26,Single,Sales
17682,False,M,26,Single,Sales
17683,True,M,26,Single,Sales
17684,False,M,32,Single,Professional
17685,False,M,32,Single,Professional
17686,False,F,22,Single,Hospitality
17687,False,F,22,Single,Hospitality
17688,False,F,22,Single,Hospitality
17689,False,F,22,Single,Hospitality
17690,False,F,28,Single,Other
17691,False,F,28,Single,Other
17692,False,F,39,Married,Executive
17693,False,F,39,Married,Executive
17694,False,F,39,Married,Executive
17695,False,M,30,Married,Executive
17696,False,M,30,Married,Executive
17697,False,M,30,Married,Executive
17698,True,M,22,Single,Other
17699,False,M,22,Single,Other
17700,True,M,22,Single,Other
17701,True,M,24,Single,Other
17702,True,M,24,Single,Other
17703,False,M,24,Single,Other
17704,False,M,24,Single,Other
17705,True,M,28,Single,Trades
17706,False,M,28,Single,Trades
17707,True,M,28,Single,Trades
17708,False,M,28,Single,Trades
17709,False,M,28,Single,Trades
17710,False,M,29,Single,Other
17711,False,M,29,Single,Other
17712,False,F,35,Married,Other
17713,False,F,35,Married,Other
17714,False,F,35,Married,Other
17715,False,F,22,Single,Student
17716,False,F,22,Single,Student
17717,False,M,33,Unspecified,Professional
17718,False,M,33,Unspecified,Professional
17719,False,M,45,Unspecified,Trades
17720,False,M,45,Unspecified,Trades
17721,False,F,30,Married,Executive
17722,False,F,30,Married,Executive
17723,False,M,21,Single,Retail
17724,False,M,21,Single,Retail
17725,False,M,21,Single,Retail
17726,False,F,49,Married,Other
17727,False,F,49,Married,Other
17728,False,F,49,Married,Other
17729,False,F,29,Married,Other
17730,False,F,29,Married,Other
17731,False,F,29,Married,Other
17732,False,F,29,Married,Other
17733,False,F,29,Married,Other
17734,False,F,29,Married,Other
17735,True,M,34,Married,Other
17736,False,M,34,Married,Other
17737,False,M,34,Married,Other
17738,False,M,39,Married,Sales
17739,False,M,39,Married,Sales
17740,False,M,39,Married,Sales
17741,False,M,36,Unspecified,Trades
17742,False,M,36,Unspecified,Trades
17743,False,F,54,Married,Other
17744,False,F,54,Married,Other
17745,True,M,20,Single,Student
17746,True,M,20,Single,Student
17747,False,M,20,Single,Student
17748,False,M,20,Single,Student
17749,False,F,37,Married,Other
17750,False,F,37,Married,Other
17751,False,F,37,Married,Other
17752,False,F,37,Married,Other
17753,False,F,37,Married,Other
17754,False,F,43,Married,Executive
17755,True,F,43,Married,Executive
17756,False,F,43,Married,Executive
17757,False,M,46,Unspecified,Other
17758,False,M,46,Unspecified,Other
17759,False,M,46,Unspecified,Other
17760,False,M,32,Unspecified,Professional
17761,False,M,32,Unspecified,Professional
17762,True,M,27,Single,Professional
17763,False,M,27,Single,Professional
17764,False,F,53,Married,Other
17765,False,F,53,Married,Other
17766,False,M,44,Married,Executive
17767,False,M,44,Married,Executive
17768,False,M,44,Married,Executive
17769,False,M,44,Married,Executive
17770,False,F,26,Single,Retail
17771,False,F,26,Single,Retail
17772,False,M,26,Single,Retail
17773,False,M,26,Single,Retail
17774,False,M,26,Single,Retail
17775,False,M,26,Single,Retail
17776,False,M,26,Single,Retail
17777,False,M,26,Single,Retail
17778,False,M,26,Single,Retail
17779,False,F,28,Single,Other
17780,False,F,28,Single,Other
17781,False,F,41,Married,Other
17782,False,F,41,Married,Other
17783,False,M,23,Single,Other
17784,False,M,23,Single,Other
17785,False,M,23,Single,Other
17786,False,M,28,Married,Sales
17787,False,M,28,Married,Sales
17788,False,M,28,Married,Sales
17789,False,F,33,Married,Other
17790,False,F,33,Married,Other
17791,False,F,33,Married,Other
17792,False,F,23,Single,Retail
17793,False,F,23,Single,Retail
17794,False,F,23,Single,Retail
17795,False,M,32,Married,Executive
17796,False,M,32,Married,Executive
17797,False,F,21,Single,Other
17798,False,F,21,Single,Other
17799,False,F,53,Unspecified,Hospitality
17800,False,F,53,Unspecified,Hospitality
17801,False,F,53,Unspecified,Hospitality
17802,True,M,31,Married,Trades
17803,True,M,31,Married,Trades
17804,False,M,31,Married,Trades
17805,False,M,26,Single,Sales
17806,False,M,26,Single,Sales
17807,False,M,26,Single,Sales
17808,False,M,26,Single,Sales
17809,False,F,24,Single,Sales
17810,False,F,24,Single,Sales
17811,False,M,39,Single,Executive
17812,False,M,39,Single,Executive
17813,False,M,39,Single,Executive
17814,True,M,29,Single,Trades
17815,True,M,29,Single,Trades
17816,False,M,29,Single,Trades
17817,False,M,29,Single,Trades
17818,False,F,36,Married,Other
17819,False,F,36,Married,Other
17820,False,F,36,Married,Other
17821,False,F,36,Married,Other
17822,False,F,29,Single,Retail
17823,False,F,29,Single,Retail
17824,False,M,26,Married,Student
17825,False,M,26,Married,Student
17826,False,M,26,Married,Student
17827,False,M,42,Single,Executive
17828,False,M,42,Single,Executive
17829,False,M,42,Single,Executive
17830,False,M,42,Unspecified,Other
17831,False,M,42,Unspecified,Other
17832,False,M,42,Unspecified,Other
17833,True,M,42,Unspecified,Other
17834,False,F,34,Married,Other
17835,False,F,34,Married,Other
17836,False,F,34,Married,Other
17837,False,M,47,Married,Other
17838,False,M,47,Married,Other
17839,False,F,36,Single,Professional
17840,False,F,36,Single,Professional
17841,False,F,22,Single,Retail
17842,False,F,22,Single,Retail
17843,False,F,23,Single,Other
17844,False,F,23,Single,Other
17845,False,F,55,Married,Other
17846,False,F,55,Married,Other
17847,False,F,55,Married,Other
17848,False,F,55,Married,Other
17849,False,F,29,Married,Executive
17850,False,F,29,Married,Executive
17851,False,M,39,Married,Other
17852,False,M,39,Married,Other
17853,False,F,40,Married,Other
17854,False,F,40,Married,Other
17855,False,F,29,Single,Student
17856,False,F,29,Single,Student
17857,False,F,45,Married,Other
17858,False,F,45,Married,Other
17859,False,F,45,Married,Other
17860,False,M,24,Single,Other
17861,False,M,24,Single,Other
17862,False,F,49,Married,Other
17863,False,F,49,Married,Other
17864,False,F,49,Married,Other
17865,False,F,49,Married,Other
17866,False,F,49,Married,Other
17867,False,F,30,Unspecified,Other
17868,False,F,30,Unspecified,Other
17869,False,F,30,Unspecified,Other
17870,False,F,30,Unspecified,Other
17871,False,F,30,Unspecified,Other
17872,False,F,44,Married,Professional
17873,False,F,44,Married,Professional
17874,False,F,19,Single,Professional
17875,False,F,19,Single,Professional
17876,False,M,28,Single,Professional
17877,False,M,28,Single,Professional
17878,False,F,36,Unspecified,Hospitality
17879,False,F,36,Unspecified,Hospitality
17880,False,F,36,Unspecified,Hospitality
17881,False,F,28,Single,Other
17882,False,F,28,Single,Other
17883,False,F,29,Single,Retail
17884,False,F,29,Single,Retail
17885,False,F,23,Single,Other
17886,False,F,23,Single,Other
17887,False,M,43,Single,Professional
17888,True,M,43,Single,Professional
17889,False,M,43,Single,Professional
17890,False,M,43,Single,Professional
17891,False,M,43,Single,Professional
17892,True,M,43,Single,Professional
17893,False,M,19,Single,Student
17894,False,M,19,Single,Student
17895,False,M,19,Single,Student
17896,False,M,19,Single,Student
17897,False,M,19,Single,Student
17898,False,F,40,Married,Other
17899,False,F,40,Married,Other
17900,False,M,53,Unspecified,Other
17901,False,M,53,Unspecified,Other
17902,False,M,53,Unspecified,Other
17903,False,M,30,Married,Sales
17904,False,M,30,Married,Sales
17905,False,F,22,Unspecified,Other
17906,False,F,22,Unspecified,Other
17907,False,F,22,Unspecified,Other
17908,False,F,22,Unspecified,Other
17909,False,F,22,Unspecified,Other
17910,False,F,39,Married,Retail
17911,False,F,39,Married,Retail
17912,False,F,39,Married,Retail
17913,False,F,39,Married,Retail
17914,True,F,39,Married,Retail
17915,False,F,39,Married,Retail
17916,False,F,39,Married,Retail
17917,False,F,43,Married,Other
17918,False,F,43,Married,Other
17919,False,F,43,Married,Other
17920,False,F,43,Married,Other
17921,False,F,52,Married,Other
17922,False,F,52,Married,Other
17923,False,F,45,Unspecified,Hospitality
17924,False,F,45,Unspecified,Hospitality
17925,False,F,45,Unspecified,Hospitality
17926,True,M,29,Unspecified,Sales
17927,False,M,29,Unspecified,Sales
17928,False,M,29,Unspecified,Sales
17929,False,M,29,Unspecified,Sales
17930,False,F,38,Married,Sales
17931,False,F,38,Married,Sales
17932,False,F,38,Married,Sales
17933,False,M,50,Unspecified,Other
17934,False,M,50,Unspecified,Other
17935,False,M,50,Unspecified,Other
17936,False,M,50,Unspecified,Other
17937,False,M,50,Unspecified,Other
17938,False,M,28,Married,Professional
17939,False,M,28,Married,Professional
17940,True,M,39,Married,Trades
17941,False,M,39,Married,Trades
17942,False,M,39,Married,Trades
17943,False,M,39,Married,Trades
17944,False,F,27,Married,Other
17945,False,F,27,Married,Other
17946,False,M,24,Single,Student
17947,False,M,24,Single,Student
17948,True,F,22,Single,Other
17949,True,F,22,Single,Other
17950,False,F,64,Married,Other
17951,False,F,64,Married,Other
17952,False,F,64,Married,Other
17953,False,M,20,Single,Student
17954,False,M,20,Single,Student
17955,False,M,19,Single,Sales
17956,False,M,19,Single,Sales
17957,False,M,19,Single,Sales
17958,False,F,28,Single,Retail
17959,False,F,28,Single,Retail
17960,True,M,38,Married,Sales
17961,False,M,38,Married,Sales
17962,False,M,38,Married,Sales
17963,False,F,26,Single,Sales
17964,False,F,26,Single,Sales
17965,False,F,25,Single,Student
17966,False,F,25,Single,Student
17967,False,F,39,Unspecified,Professional
17968,False,F,39,Unspecified,Professional
17969,False,F,39,Unspecified,Professional
17970,True,F,46,Married,Executive
17971,False,F,46,Married,Executive
17972,False,F,46,Married,Executive
17973,False,M,43,Single,Other
17974,False,M,43,Single,Other
17975,False,M,37,Married,Other
17976,False,M,37,Married,Other
17977,True,M,32,Single,Other
17978,False,M,32,Single,Other
17979,False,M,32,Single,Other
17980,False,M,32,Single,Other
17981,False,F,25,Married,Executive
17982,False,F,25,Married,Executive
17983,False,F,25,Married,Executive
17984,False,F,52,Married,Executive
17985,False,F,52,Married,Executive
17986,True,M,43,Married,Other
17987,True,M,43,Married,Other
17988,False,M,43,Married,Other
17989,True,M,30,Married,Executive
17990,False,M,30,Married,Executive
17991,False,F,44,Married,Other
17992,False,F,44,Married,Other
17993,False,M,25,Unspecified,Other
17994,False,M,25,Unspecified,Other
17995,True,M,24,Single,Professional
17996,True,M,24,Single,Professional
17997,False,M,24,Single,Professional
17998,False,M,24,Single,Professional
17999,False,M,41,Married,Professional
18000,False,M,41,Married,Professional
18001,False,F,41,Married,Other
18002,False,F,41,Married,Other
18003,False,F,41,Married,Other
18004,False,M,31,Married,Student
18005,False,M,31,Married,Student
18006,False,M,31,Married,Student
18007,False,M,31,Married,Student
18008,False,M,31,Married,Student
18009,False,M,31,Married,Student
18010,False,F,37,Single,Retail
18011,False,F,37,Single,Retail
18012,False,F,65,Married,Other
18013,False,F,65,Married,Other
18014,False,M,32,Married,Executive
18015,False,M,32,Married,Executive
18016,False,M,32,Married,Executive
18017,False,F,35,Single,Other
18018,False,F,35,Single,Other
18019,False,M,22,Single,Executive
18020,False,M,22,Single,Executive
18021,False,F,34,Married,Retail
18022,False,F,34,Married,Retail
18023,False,F,36,Married,Sales
18024,False,F,36,Married,Sales
18025,False,F,36,Married,Sales
18026,False,F,36,Married,Sales
18027,False,F,23,Single,Retail
18028,False,F,23,Single,Retail
18029,False,F,21,Single,Other
18030,False,F,21,Single,Other
18031,False,F,39,Married,Retail
18032,False,F,39,Married,Retail
18033,False,M,23,Single,Other
18034,False,M,23,Single,Other
18035,False,M,23,Single,Other
18036,True,M,24,Single,Other
18037,False,M,24,Single,Other
18038,False,M,24,Single,Other
18039,False,M,24,Single,Other
18040,False,M,24,Single,Other
18041,False,F,27,Single,Professional
18042,False,F,27,Single,Professional
18043,False,F,20,Single,Student
18044,False,F,20,Single,Student
18045,False,F,20,Single,Student
18046,False,F,20,Single,Student
18047,False,M,42,Married,Sales
18048,False,M,42,Married,Sales
18049,False,M,42,Married,Sales
18050,False,M,45,Married,Professional
18051,False,M,45,Married,Professional
18052,False,M,41,Married,Other
18053,True,M,41,Married,Other
18054,False,M,41,Married,Other
18055,False,M,41,Married,Other
18056,False,F,42,Married,Other
18057,False,F,42,Married,Other
18058,False,F,42,Married,Other
18059,False,F,42,Married,Other
18060,False,F,42,Married,Other
18061,False,M,25,Married,Sales
18062,False,M,25,Married,Sales
18063,False,M,25,Married,Sales
